Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
9;2017;5263;Adams, Davante;WR;gnb;h;det;8.8;0
9;2017;5125;Cobb, Randall;WR;gnb;h;det;8.4;0
9;2017;5376;Cooper, Amari;WR;oak;a;mia;7.8;0
9;2017;5205;Goodwin, Marquise;WR;sfo;h;ari;7.8;0
9;2017;5361;Gabriel, Taylor;WR;chi;h;-;7.4;0
9;2017;5460;Doctson, Josh;WR;was;a;sea;7.4;0
9;2017;5552;Kupp, Cooper;WR;lar;a;nyg;6.9;0
9;2017;5229;Brown, Jaron;WR;sea;h;was;6.8;0
9;2017;5157;Quick, Brian;WR;was;a;sea;6.4;0
9;2017;5570;Cole, Keelan;WR;jac;h;cin;6.2;0
9;2017;5268;Latimer, Cody;WR;nyg;h;lar;6.1;0
9;2017;5600;Mickens, Jaydon;WR;jac;h;cin;6;0
9;2017;5264;Brown, John;WR;bal;a;ten;5.7;0
9;2017;2958;Thomas, De'Anthony;WR;kan;a;dal;5.6;0
9;2017;5260;Richardson, Paul;WR;was;a;sea;5.6;0
9;2017;5254;Matthews, Jordan;WR;nwe;h;-;5.6;
9;2017;3872;Crabtree, Michael;WR;bal;a;ten;5.5;0
9;2017;3751;Nelson, Jordy;WR;oak;a;mia;5.5;0
9;2017;2580;Grant, Ryan;WR;ind;a;hou;5.4;0
9;2017;5556;Samuel, Curtis;WR;car;h;atl;5.2;0
9;2017;5598;Bourne, Kendrick;WR;sfo;h;ari;4.9;0
9;2017;5186;Kearse, Jermaine;WR;nyj;h;buf;4.8;0
9;2017;5341;Hurns, Allen;WR;dal;h;kan;4.6;0
9;2017;5378;Agholor, Nelson;WR;phi;h;den;4.6;0
9;2017;3770;Jackson, DeSean;WR;tam;a;nor;4.3;0
9;2017;5379;Perriman, Breshad;WR;bal;a;ten;4.3;0
9;2017;5199;Austin, Tavon;WR;dal;h;kan;4.3;0
9;2017;5212;Stills, Kenny;WR;mia;h;oak;4.3;0
9;2017;5454;Fuller, Will;WR;hou;h;ind;4.2;0
9;2017;5458;Jones, T.J.;WR;det;a;gnb;3.9;0
9;2017;5408;Roberts, Seth;WR;oak;a;mia;3.8;0
9;2017;3946;LaFell, Brandon;WR;cin;a;jac;3.8;0
9;2017;5550;Davis, Corey;WR;ten;h;bal;3.8;0
9;2017;5265;Ellington, Bruce;WR;hou;h;ind;3.7;0
9;2017;5387;Hardy, Justin;WR;atl;a;car;3.6;0
9;2017;3983;Sanders, Emmanuel;WR;den;a;phi;3.5;0
9;2017;5571;Taylor, Trent;WR;sfo;h;ari;3.2;0
9;2017;5515;Robinson, Demarcus;WR;kan;a;dal;2.8;0
9;2017;5134;Robinson, Aldrick;WR;sfo;h;ari;2.8;0
9;2017;1407;Pryor, Terrelle;WR;nyj;h;buf;2.7;0
9;2017;5412;Humphries, Adam;WR;tam;a;nor;2.4;0
9;2017;5500;Rogers, Chester;WR;ind;a;hou;2.2;0
9;2017;5479;Moore, Chris;WR;bal;a;ten;2.1;0
9;2017;5177;Holmes, Andre;WR;buf;a;nyj;2.1;0
9;2017;5386;Lockett, Tyler;WR;sea;h;was;2;0
9;2017;5409;Nelson, J.J.;WR;ari;a;sfo;2;0
9;2017;5283;Reedy, Bernard;WR;tam;a;nor;2;0
9;2017;5574;McKenzie, Isaiah;WR;den;a;phi;1.9;0
9;2017;5498;Davis, Trevor;WR;gnb;h;det;1.9;0
9;2017;5253;Evans, Mike;WR;tam;a;nor;1.8;0
9;2017;5599;Malone, Josh;WR;cin;a;jac;1.8;0
9;2017;5113;Smith, Torrey;WR;car;h;atl;1.6;0
9;2017;5563;Chesson, Jehu;WR;kan;a;dal;1.5;0
9;2017;5505;McEvoy, Tanner;WR;mia;h;oak;1.5;0
9;2017;5462;Cooper, Pharoh;WR;lar;a;nyg;1.4;0
9;2017;5579;Godwin, Chris;WR;tam;a;nor;1.4;0
9;2017;5578;Hollins, Mack;WR;phi;h;den;1.3;0
9;2017;5344;Moncrief, Donte;WR;jac;h;cin;1.2;0
9;2017;5326;Coleman, Brandon;WR;nor;h;tam;1.2;
9;2017;5219;Butler, Brice;WR;ari;a;sfo;1.1;0
9;2017;5091;Green, A.J.;WR;cin;a;jac;1.1;0
9;2017;5223;Shepard, Russell;WR;nyg;h;lar;1.1;0
9;2017;5508;Lewis, Roger;WR;nyg;h;lar;0.9;0
9;2017;5555;Taylor, Taywan;WR;ten;h;bal;0.1;0
9;2017;5287;Snead, Willie;WR;bal;a;ten;-2;0
9;2017;4534;Thomas, Julius;TE;mia;h;oak;17.4;
9;2017;4582;Kelce, Travis;TE;kan;a;dal;16.8;0
9;2017;4437;Cook, Jared;TE;oak;a;mia;16.6;0
9;2017;4701;Engram, Evan;TE;nyg;h;lar;15;0
9;2017;4618;Burton, Trey;TE;chi;h;-;11.1;0
9;2017;4594;Doyle, Jack;TE;ind;a;hou;10.3;0
9;2017;4323;Davis, Vernon;TE;was;a;sea;10.2;0
9;2017;4360;Walker, Delanie;TE;ten;h;bal;9.6;0
9;2017;4493;Gresham, Jermaine;TE;ari;a;sfo;9.3;0
9;2017;4652;Kroft, Tyler;TE;cin;a;jac;8.9;0
9;2017;4492;Graham, Jimmy;TE;gnb;h;det;8.4;0
9;2017;4532;Stocker, Luke;TE;tam;a;nor;8.3;0
9;2017;4292;Watson, Ben;TE;nor;h;tam;7.6;0
9;2017;4578;Willson, Luke;TE;det;a;gnb;7.5;0
9;2017;4680;Higbee, Tyler;TE;lar;a;nyg;7.3;0
9;2017;4324;Lewis, Marcedes;TE;gnb;h;det;6.4;0
9;2017;4679;Anderson, Stephen;TE;hou;h;ind;6.4;0
9;2017;4705;Everett, Gerald;TE;lar;a;nyg;6.2;0
9;2017;4552;Fleener, Coby;TE;nor;h;tam;5.6;
9;2017;4363;Celek, Brent;TE;phi;h;den;5.4;
9;2017;4661;O'Leary, Nick;TE;buf;a;nyj;5.1;0
9;2017;4677;Hooper, Austin;TE;atl;a;car;5.1;0
9;2017;4601;Ebron, Eric;TE;ind;a;hou;5;0
9;2017;4650;Williams, Maxx;TE;bal;a;ten;4.4;0
9;2017;4538;Kendricks, Lance;TE;gnb;h;det;4.2;0
9;2017;4703;Kittle, George;TE;sfo;h;ari;4.2;0
9;2017;1463;Thomas, Logan;TE;buf;a;nyj;3.5;0
9;2017;4554;Ellison, Rhett;TE;nyg;h;lar;3.1;0
9;2017;4602;Seferian-Jenkins, Austin;TE;jac;h;cin;3;0
9;2017;4590;Williams, Brandon;TE;ind;a;hou;3;
9;2017;4605;Niklas, Troy;TE;nwe;h;-;2.1;
9;2017;4327;Fasano, Anthony;TE;mia;h;oak;1.9;
9;2017;4564;Celek, Garrett;TE;sfo;h;ari;1.8;0
9;2017;4692;Derby, A.J.;TE;den;a;phi;1.6;0
9;2017;4609;Fells, Darren;TE;cle;h;-;1.5;0
9;2017;4648;Brate, Cameron;TE;tam;a;nor;1.4;0
9;2017;4577;Toilolo, Levine;TE;det;a;gnb;1.3;0
9;2017;4664;O'Shaughnessy, James;TE;jac;h;cin;1.1;0
9;2017;4704;Tomlinson, Eric;TE;nyj;h;buf;1.1;0
9;2017;4629;Rodgers, Richard;TE;phi;h;den;1;0
9;2017;4599;Carrier, Derek;TE;oak;a;mia;1;0
9;2017;4262;Witten, Jason;TE;dal;h;kan;1;
9;2017;4681;Travis, Ross;TE;kan;a;dal;0.8;0
9;2017;4595;Gray, Marqueis;TE;mia;h;oak;0.3;0
9;2017;4700;Howard, O.J.;TE;tam;a;nor;-0.9;0
9;2017;6205;Zuerlein, Greg;PK;lar;a;nyg;17;
9;2017;6227;McManus, Brandon;PK;den;a;phi;15;
9;2017;6233;Lambo, Josh;PK;jac;h;cin;13;
9;2017;6159;Prater, Matt;PK;det;a;gnb;13;
9;2017;6217;Tavecchio, Giorgio;PK;oak;a;mia;11;
9;2017;6229;Catanzaro, Chandler;PK;tam;a;nor;11;
9;2017;6037;Vinatieri, Adam;PK;ind;a;hou;10;
9;2017;6422;Elliott, Jake;PK;phi;h;den;10;
9;2017;6172;Gano, Graham;PK;car;h;atl;9;
9;2017;6206;Tucker, Justin;PK;bal;a;ten;9;
9;2017;6016;Dawson, Phil;PK;ari;a;sfo;8;
9;2017;6071;Bryant, Matt;PK;atl;a;car;7;
9;2017;6242;Rosas, Aldrick;PK;nyg;h;lar;7;
9;2017;6239;Lutz, Wil;PK;nor;h;tam;7;
9;2017;6169;Succop, Ryan;PK;ten;h;bal;6;
9;2017;6219;Murray, Patrick;PK;tam;a;nor;6;
9;2017;6424;Rose, Nick;PK;was;a;sea;5;
9;2017;6096;Gould, Robbie;PK;sfo;h;ari;5;
9;2017;6230;Parkey, Cody;PK;chi;h;-;5;
9;2017;6104;Crosby, Mason;PK;gnb;h;det;5;
9;2017;6423;Butker, Harrison;PK;kan;a;dal;5;
9;2017;6093;Nugent, Mike;PK;dal;h;kan;4;
9;2017;6167;Hauschka, Steven;PK;buf;a;nyj;3;
9;2017;6241;Fairbairn, Ka'imi;PK;hou;h;ind;2;
9;2017;6425;Koehn, Marshall;PK;cin;a;jac;1;
9;2017;7019;New Orleans;Def;nor;h;tam;18;0
9;2017;7021;New York J;Def;nyj;h;buf;13;0
9;2017;7001;Arizona;Def;ari;a;sfo;13;0
9;2017;7014;Jacksonville;Def;jac;h;cin;12;0
9;2017;7032;Houston;Def;hou;h;ind;12;0
9;2017;7028;Seattle;Def;sea;h;was;11;0
9;2017;7025;LA Rams;Def;lar;a;nyg;11;0
9;2017;7031;Washington;Def;was;a;sea;10;0
9;2017;7023;Philadelphia;Def;phi;h;den;8;0
9;2017;7013;Indianapolis;Def;ind;a;hou;8;0
9;2017;7029;Tampa Bay;Def;tam;a;nor;7;0
9;2017;7030;Tennessee;Def;ten;h;bal;7;0
9;2017;7010;Denver;Def;den;a;phi;6;0
9;2017;7011;Detroit;Def;det;a;gnb;6;0
9;2017;7002;Atlanta;Def;atl;a;car;6;0
9;2017;7005;Carolina;Def;car;h;atl;5;0
9;2017;7009;Dallas;Def;dal;h;kan;5;0
9;2017;7027;San Francisco;Def;sfo;h;ari;5;0
9;2017;7016;Miami;Def;mia;h;oak;5;0
9;2017;7003;Baltimore;Def;bal;a;ten;5;0
9;2017;7022;Oakland;Def;oak;a;mia;3;0
9;2017;7007;Cincinnati;Def;cin;a;jac;3;0
9;2017;7012;Green Bay;Def;gnb;h;det;2;0
9;2017;7020;New York G;Def;nyg;h;lar;-4;0
